央视频道,#genre#
CGTN西语,http://bk.myds.me:8899/rtp/239.69.1.234:11046
CGTN西语,http://hiliu.myds.me:18088/rtp/239.69.1.234:11046
CGTN西语,http://laopo995mz.gicp.net:88/rtp/239.69.1.234:11046
华中地区,#genre#
湖北经视,http://bk.myds.me:8899/rtp/239.254.96.178:9148
湖北经视,http://bk.myds.me:8899/rtp/239.69.1.41:9886
湖北经视,http://hiliu.myds.me:18088/rtp/239.254.96.178:9148
湖北经视,http://hiliu.myds.me:18088/rtp/239.69.1.41:9886
湖北经视,http://laopo995mz.gicp.net:88/rtp/239.254.96.178:9148
湖北经视,http://laopo995mz.gicp.net:88/rtp/239.69.1.41:9886
湖北垄上,http://bk.myds.me:8899/rtp/239.254.96.184:9184
湖北垄上,http://bk.myds.me:8899/rtp/239.69.1.43:9898
湖北垄上,http://hiliu.myds.me:18088/rtp/239.254.96.184:9184
湖北垄上,http://hiliu.myds.me:18088/rtp/239.69.1.43:9898
湖北垄上,http://laopo995mz.gicp.net:88/rtp/239.254.96.184:9184
湖北垄上,http://laopo995mz.gicp.net:88/rtp/239.69.1.43:9898
湖北公共,http://bk.myds.me:8899/rtp/239.254.96.179:9154
湖北公共,http://bk.myds.me:8899/rtp/239.69.1.40:9880
湖北公共,http://hiliu.myds.me:18088/rtp/239.254.96.179:9154
湖北公共,http://hiliu.myds.me:18088/rtp/239.69.1.40:9880
湖北公共,http://laopo995mz.gicp.net:88/rtp/239.254.96.179:9154
湖北公共,http://laopo995mz.gicp.net:88/rtp/239.69.1.40:9880
湖北影视,http://bk.myds.me:8899/rtp/239.254.96.182:9172
湖北影视,http://bk.myds.me:8899/rtp/239.69.1.204:10866
湖北影视,http://hiliu.myds.me:18088/rtp/239.254.96.182:9172
湖北影视,http://hiliu.myds.me:18088/rtp/239.69.1.204:10866
湖北影视,http://laopo995mz.gicp.net:88/rtp/239.254.96.182:9172
湖北影视,http://laopo995mz.gicp.net:88/rtp/239.69.1.204:10866
湖北教育,http://bk.myds.me:8899/rtp/239.254.96.180:9160
湖北教育,http://bk.myds.me:8899/rtp/239.69.1.206:10878
湖北教育,http://hiliu.myds.me:18088/rtp/239.254.96.180:9160
湖北教育,http://hiliu.myds.me:18088/rtp/239.69.1.206:10878
湖北教育,http://laopo995mz.gicp.net:88/rtp/239.254.96.180:9160
湖北教育,http://laopo995mz.gicp.net:88/rtp/239.69.1.206:10878
湖北生活,http://bk.myds.me:8899/rtp/239.254.96.181:9166
湖北生活,http://bk.myds.me:8899/rtp/239.69.1.205:10872
湖北生活,http://hiliu.myds.me:18088/rtp/239.254.96.181:9166
湖北生活,http://hiliu.myds.me:18088/rtp/239.69.1.205:10872
湖北生活,http://laopo995mz.gicp.net:88/rtp/239.254.96.181:9166
湖北生活,http://laopo995mz.gicp.net:88/rtp/239.69.1.205:10872
武汉新闻,http://bk.myds.me:8899/rtp/239.254.96.228:9448
武汉新闻,http://bk.myds.me:8899/rtp/239.69.1.145:10506
武汉新闻,http://hiliu.myds.me:18088/rtp/239.254.96.228:9448
武汉新闻,http://hiliu.myds.me:18088/rtp/239.69.1.145:10506
武汉新闻,http://laopo995mz.gicp.net:88/rtp/239.254.96.228:9448
武汉新闻,http://laopo995mz.gicp.net:88/rtp/239.69.1.145:10506
武汉电视剧,http://bk.myds.me:8899/rtp/239.254.96.229:9454
武汉电视剧,http://bk.myds.me:8899/rtp/239.69.1.146:10512
武汉电视剧,http://hiliu.myds.me:18088/rtp/239.254.96.229:9454
武汉电视剧,http://hiliu.myds.me:18088/rtp/239.69.1.146:10512
武汉电视剧,http://laopo995mz.gicp.net:88/rtp/239.254.96.229:9454
武汉电视剧,http://laopo995mz.gicp.net:88/rtp/239.69.1.146:10512
武汉生活,http://bk.myds.me:8899/rtp/239.69.1.2:9652
武汉生活,http://hiliu.myds.me:18088/rtp/239.69.1.2:9652
武汉生活,http://laopo995mz.gicp.net:88/rtp/239.69.1.2:9652
武汉文体,http://bk.myds.me:8899/rtp/239.69.1.147:10518
武汉文体,http://bk.myds.me:8899/rtp/239.69.1.4:9664
武汉文体,http://hiliu.myds.me:18088/rtp/239.69.1.147:10518
武汉文体,http://hiliu.myds.me:18088/rtp/239.69.1.4:9664
武汉文体,http://laopo995mz.gicp.net:88/rtp/239.69.1.147:10518
武汉文体,http://laopo995mz.gicp.net:88/rtp/239.69.1.4:9664
武汉教育,http://bk.myds.me:8899/rtp/239.69.1.60:9994
武汉教育,http://hiliu.myds.me:18088/rtp/239.69.1.60:9994
武汉教育,http://laopo995mz.gicp.net:88/rtp/239.69.1.60:9994
房县新闻,http://bk.myds.me:8899/rtp/239.69.1.192:10794
房县新闻,http://hiliu.myds.me:18088/rtp/239.69.1.192:10794
房县新闻,http://laopo995mz.gicp.net:88/rtp/239.69.1.192:10794
金鹰纪实,http://bk.myds.me:8899/rtp/239.69.1.109:10292
金鹰纪实,http://hiliu.myds.me:18088/rtp/239.69.1.109:10292
金鹰纪实,http://laopo995mz.gicp.net:88/rtp/239.69.1.109:10292
西南地区,#genre#
熊猫频道,http://bk.myds.me:8899/rtp/239.69.1.127:10400
熊猫频道,http://hiliu.myds.me:18088/rtp/239.69.1.127:10400
熊猫频道,http://laopo995mz.gicp.net:88/rtp/239.69.1.127:10400
其他频道,#genre#
九屏导视,http://bk.myds.me:8899/rtp/239.69.1.156:10572
九屏导视,http://hiliu.myds.me:18088/rtp/239.69.1.156:10572
九屏导视,http://laopo995mz.gicp.net:88/rtp/239.69.1.156:10572
四屏导视,http://bk.myds.me:8899/rtp/239.69.1.170:10656
四屏导视,http://hiliu.myds.me:18088/rtp/239.69.1.170:10656
四屏导视,http://laopo995mz.gicp.net:88/rtp/239.69.1.170:10656
新动漫,http://bk.myds.me:8899/rtp/239.69.1.187:10764
新动漫,http://hiliu.myds.me:18088/rtp/239.69.1.187:10764
新动漫,http://laopo995mz.gicp.net:88/rtp/239.69.1.187:10764
汽摩,http://bk.myds.me:8899/rtp/239.69.1.84:10144
汽摩,http://hiliu.myds.me:18088/rtp/239.69.1.84:10144
汽摩,http://laopo995mz.gicp.net:88/rtp/239.69.1.84:10144
湖北IPTV导视,http://bk.myds.me:8899/rtp/239.69.1.65:10030
湖北IPTV导视,http://hiliu.myds.me:18088/rtp/239.69.1.65:10030
湖北IPTV导视,http://laopo995mz.gicp.net:88/rtp/239.69.1.65:10030
湖北电视台,http://bk.myds.me:8899/rtp/239.254.96.177:9142
湖北电视台,http://bk.myds.me:8899/rtp/239.69.1.42:9892
湖北电视台,http://hiliu.myds.me:18088/rtp/239.254.96.177:9142
湖北电视台,http://hiliu.myds.me:18088/rtp/239.69.1.42:9892
湖北电视台,http://laopo995mz.gicp.net:88/rtp/239.254.96.177:9142
湖北电视台,http://laopo995mz.gicp.net:88/rtp/239.69.1.42:9892
百事通体育直播-1,http://bk.myds.me:8899/rtp/239.69.1.24:9784
百事通体育直播-1,http://hiliu.myds.me:18088/rtp/239.69.1.24:9784
百事通体育直播-1,http://laopo995mz.gicp.net:88/rtp/239.69.1.24:9784
百事通体育直播-2,http://bk.myds.me:8899/rtp/239.69.1.25:9790
百事通体育直播-2,http://hiliu.myds.me:18088/rtp/239.69.1.25:9790
百事通体育直播-2,http://laopo995mz.gicp.net:88/rtp/239.69.1.25:9790
百事通体育直播-3,http://bk.myds.me:8899/rtp/239.69.1.26:9796
百事通体育直播-3,http://hiliu.myds.me:18088/rtp/239.69.1.26:9796
百事通体育直播-3,http://laopo995mz.gicp.net:88/rtp/239.69.1.26:9796
百事通体育直播-4,http://bk.myds.me:8899/rtp/239.69.1.27:9802
百事通体育直播-4,http://hiliu.myds.me:18088/rtp/239.69.1.27:9802
百事通体育直播-4,http://laopo995mz.gicp.net:88/rtp/239.69.1.27:9802
百事通体育直播-5,http://bk.myds.me:8899/rtp/239.69.1.28:9808
百事通体育直播-5,http://hiliu.myds.me:18088/rtp/239.69.1.28:9808
百事通体育直播-5,http://laopo995mz.gicp.net:88/rtp/239.69.1.28:9808
更新时间,#genre#
2025-12-20 15:28:01,https://taoiptv.com/time.mp4
